SAVINGS AND LOAN                                            ,             21,        11
SAVINGS AND LOAN                                            ,             22,        15
SAVINGS AND LOAN                                            ,             23,         5
SAVINGS AND LOAN                                            ,             24,        33
SCHOOL - PRIVATE BUILDING                                   ,              2,         2
SCHOOL - PRIVATE BUILDING                                   ,              6,         1
SCHOOL - PRIVATE BUILDING                                   ,              7,         2
SCHOOL - PRIVATE BUILDING                                   ,              8,         2
SCHOOL - PRIVATE BUILDING                                   ,              9,         2
SCHOOL - PRIVATE BUILDING                                   ,             10,         4
SCHOOL - PRIVATE BUILDING                                   ,             11,         2
SCHOOL - PRIVATE BUILDING                                   ,             13,         9
SCHOOL - PRIVATE BUILDING                                   ,             14,         7
SCHOOL - PRIVATE BUILDING                                   ,             15,         2
SCHOOL - PRIVATE BUILDING                                   ,             16,         4
SCHOOL - PRIVATE BUILDING                                   ,             17,         3
SCHOOL - PRIVATE BUILDING                                   ,             18,         2
SCHOOL - PRIVATE BUILDING                                   ,             19,         1
SCHOOL - PRIVATE BUILDING                                   ,             21,         1
SCHOOL - PRIVATE BUILDING                                   ,             23,         1
SCHOOL - PRIVATE BUILDING                                   ,             24,         4
SCHOOL - PRIVATE GROUNDS                                    ,              2,         2
SCHOOL - PRIVATE GROUNDS                                    ,              3,         1
SCHOOL - PRIVATE GROUNDS                                    ,              4,         1
SCHOOL - PRIVATE GROUNDS                                    ,              8,         1
SCHOOL - PRIVATE GROUNDS                                    ,             10,         1
SCHOOL - PRIVATE GROUNDS                                    ,             11,         1
SCHOOL - PRIVATE GROUNDS                                    ,             14,         4
SCHOOL - PRIVATE GROUNDS                                    ,             19,         1
SCHOOL - PRIVATE GROUNDS                                    ,             24,         1
SCHOOL - PUBLIC BUILDING                                    ,              1,         1
SCHOOL - PUBLIC BUILDING                                    ,              2,         1
SCHOOL - PUBLIC BUILDING                                    ,              6,         2
SCHOOL - PUBLIC BUILDING                                    ,              7,         8
SCHOOL - PUBLIC BUILDING                                    ,              8,        15
SCHOOL - PUBLIC BUILDING                                    ,              9,        25
SCHOOL - PUBLIC BUILDING                                    ,             10,        13
SCHOOL - PUBLIC BUILDING                                    ,             11,        21
SCHOOL - PUBLIC BUILDING                                    ,             12,         9
SCHOOL - PUBLIC BUILDING                                    ,             13,        21
SCHOOL - PUBLIC BUILDING                                    ,             14,        29
SCHOOL - PUBLIC BUILDING                                    ,             15,        24
SCHOOL - PUBLIC BUILDING                                    ,             16,         8
SCHOOL - PUBLIC BUILDING                                    ,             17,        11
SCHOOL - PUBLIC BUILDING                                    ,             18,         3
SCHOOL - PUBLIC BUILDING                                    ,             19,         3
SCHOOL - PUBLIC BUILDING                                    ,             20,         3
SCHOOL - PUBLIC BUILDING                                    ,             21,         4
SCHOOL - PUBLIC BUILDING                                    ,             22,         1
SCHOOL - PUBLIC BUILDING                                    ,             23,         1
SCHOOL - PUBLIC BUILDING                                    ,             24,        26
SCHOOL - PUBLIC GROUNDS                                     ,              1,         1
SCHOOL - PUBLIC GROUNDS                                     ,              7,         1
SCHOOL - PUBLIC GROUNDS                                     ,              8,         5
SCHOOL - PUBLIC GROUNDS                                     ,              9,         4
SCHOOL - PUBLIC GROUNDS                                     ,             10,         3
SCHOOL - PUBLIC GROUNDS                                     ,             11,         1
SCHOOL - PUBLIC GROUNDS                                     ,             12,         1
SCHOOL - PUBLIC GROUNDS                                     ,             13,         3
SCHOOL - PUBLIC GROUNDS                                     ,             14,        14
SCHOOL - PUBLIC GROUNDS                                     ,             15,        15
SCHOOL - PUBLIC GROUNDS                                     ,             16,        11
SCHOOL - PUBLIC GROUNDS                                     ,             18,         1
SCHOOL - PUBLIC GROUNDS                                     ,             19,         2
SCHOOL - PUBLIC GROUNDS                                     ,             20,         1
SCHOOL - PUBLIC GROUNDS                                     ,             22,         1
SCHOOL - PUBLIC GROUNDS                                     ,             24,         8
SCHOOL YARD                                                 ,              2,         1
SCHOOL YARD                                                 ,              8,         1
SCHOOL YARD                                                 ,              9,         1
SCHOOL YARD                                                 ,             12,         2
SCHOOL YARD                                                 ,             14,         1
SCHOOL YARD                                                 ,             15,         1
SCHOOL YARD                                                 ,             16,         2
SCHOOL YARD                                                 ,             21,         2
SCHOOL; PRIVATE; BUILDING                                   ,              1,       107
SCHOOL; PRIVATE; BUILDING                                   ,              2,       102
SCHOOL; PRIVATE; BUILDING                                   ,              3,        70
SCHOOL; PRIVATE; BUILDING                                   ,              4,        60
SCHOOL; PRIVATE; BUILDING                                   ,              5,        39
SCHOOL; PRIVATE; BUILDING                                   ,              6,       104
SCHOOL; PRIVATE; BUILDING                                   ,              7,       342
SCHOOL; PRIVATE; BUILDING                                   ,              8,       807
SCHOOL; PRIVATE; BUILDING                                   ,              9,      1008
SCHOOL; PRIVATE; BUILDING                                   ,             10,       912
SCHOOL; PRIVATE; BUILDING                                   ,             11,      1003
SCHOOL; PRIVATE; BUILDING                                   ,             12,       313
SCHOOL; PRIVATE; BUILDING                                   ,             13,      1112
SCHOOL; PRIVATE; BUILDING                                   ,             14,      1137
SCHOOL; PRIVATE; BUILDING                                   ,             15,      1114
SCHOOL; PRIVATE; BUILDING                                   ,             16,       696
SCHOOL; PRIVATE; BUILDING                                   ,             17,       616
SCHOOL; PRIVATE; BUILDING                                   ,             18,       520
SCHOOL; PRIVATE; BUILDING                                   ,             19,       335
SCHOOL; PRIVATE; BUILDING                                   ,             20,       310
SCHOOL; PRIVATE; BUILDING                                   ,             21,       249
SCHOOL; PRIVATE; BUILDING                                   ,             22,       229
SCHOOL; PRIVATE; BUILDING                                   ,             23,       141
SCHOOL; PRIVATE; BUILDING                                   ,             24,      1299
SCHOOL; PRIVATE; GROUNDS                                    ,              1,        42
SCHOOL; PRIVATE; GROUNDS                                    ,              2,        27
SCHOOL; PRIVATE; GROUNDS                                    ,              3,        12
SCHOOL; PRIVATE; GROUNDS                                    ,              4,        16
SCHOOL; PRIVATE; GROUNDS                                    ,              5,        22
SCHOOL; PRIVATE; GROUNDS                                    ,              6,        35
SCHOOL; PRIVATE; GROUNDS                                    ,              7,       138
SCHOOL; PRIVATE; GROUNDS                                    ,              8,       289
SCHOOL; PRIVATE; GROUNDS                                    ,              9,       224
SCHOOL; PRIVATE; GROUNDS                                    ,             10,       179
SCHOOL; PRIVATE; GROUNDS                                    ,             11,       231
SCHOOL; PRIVATE; GROUNDS                                    ,             12,        91
SCHOOL; PRIVATE; GROUNDS                                    ,             13,       271
SCHOOL; PRIVATE; GROUNDS                                    ,             14,       394
SCHOOL; PRIVATE; GROUNDS                                    ,             15,       434
SCHOOL; PRIVATE; GROUNDS                                    ,             16,       253
SCHOOL; PRIVATE; GROUNDS                                    ,             17,       187
SCHOOL; PRIVATE; GROUNDS                                    ,             18,       191
SCHOOL; PRIVATE; GROUNDS                                    ,             19,       149
SCHOOL; PRIVATE; GROUNDS                                    ,             20,       127
SCHOOL; PRIVATE; GROUNDS                                    ,             21,       120
SCHOOL; PRIVATE; GROUNDS                                    ,             22,       101
SCHOOL; PRIVATE; GROUNDS                                    ,             23,        65
SCHOOL; PRIVATE; GROUNDS                                    ,             24,       287
SCHOOL; PUBLIC; BUILDING                                    ,              1,       310
SCHOOL; PUBLIC; BUILDING                                    ,              2,       218
SCHOOL; PUBLIC; BUILDING                                    ,              3,       178
SCHOOL; PUBLIC; BUILDING                                    ,              4,       159
SCHOOL; PUBLIC; BUILDING                                    ,              5,       160
SCHOOL; PUBLIC; BUILDING                                    ,              6,       431
SCHOOL; PUBLIC; BUILDING                                    ,              7,      2915
SCHOOL; PUBLIC; BUILDING                                    ,              8,     11450
SCHOOL; PUBLIC; BUILDING                                    ,              9,     14842
SCHOOL; PUBLIC; BUILDING                                    ,             10,     15116
SCHOOL; PUBLIC; BUILDING                                    ,             11,     16099
SCHOOL; PUBLIC; BUILDING                                    ,             12,       863
SCHOOL; PUBLIC; BUILDING                                    ,             13,     15986
SCHOOL; PUBLIC; BUILDING                                    ,             14,     15970
SCHOOL; PUBLIC; BUILDING                                    ,             15,      8974
SCHOOL; PUBLIC; BUILDING                                    ,             16,      3448
SCHOOL; PUBLIC; BUILDING                                    ,             17,      1971
SCHOOL; PUBLIC; BUILDING                                    ,             18,      1441
SCHOOL; PUBLIC; BUILDING                                    ,             19,      1093
SCHOOL; PUBLIC; BUILDING                                    ,             20,       868
SCHOOL; PUBLIC; BUILDING                                    ,             21,       706
SCHOOL; PUBLIC; BUILDING                                    ,             22,       547
SCHOOL; PUBLIC; BUILDING                                    ,             23,       330
SCHOOL; PUBLIC; BUILDING                                    ,             24,     17356
SCHOOL; PUBLIC; GROUNDS                                     ,              1,       126
SCHOOL; PUBLIC; GROUNDS                                     ,              2,        92
SCHOOL; PUBLIC; GROUNDS                                     ,              3,        71
SCHOOL; PUBLIC; GROUNDS                                     ,              4,        39
SCHOOL; PUBLIC; GROUNDS                                     ,              5,        72
SCHOOL; PUBLIC; GROUNDS                                     ,              6,       169
SCHOOL; PUBLIC; GROUNDS                                     ,              7,       950
SCHOOL; PUBLIC; GROUNDS                                     ,              8,      2650
SCHOOL; PUBLIC; GROUNDS                                     ,              9,      1504
SCHOOL; PUBLIC; GROUNDS                                     ,             10,      1080
SCHOOL; PUBLIC; GROUNDS                                     ,             11,      1395
SCHOOL; PUBLIC; GROUNDS                                     ,             12,       296
SCHOOL; PUBLIC; GROUNDS                                     ,             13,      1809
SCHOOL; PUBLIC; GROUNDS                                     ,             14,      4502
SCHOOL; PUBLIC; GROUNDS                                     ,             15,      4509
SCHOOL; PUBLIC; GROUNDS                                     ,             16,      1836
SCHOOL; PUBLIC; GROUNDS                                     ,             17,      1148
SCHOOL; PUBLIC; GROUNDS                                     ,             18,       958
SCHOOL; PUBLIC; GROUNDS                                     ,             19,       830
SCHOOL; PUBLIC; GROUNDS                                     ,             20,       660
SCHOOL; PUBLIC; GROUNDS                                     ,             21,       489
SCHOOL; PUBLIC; GROUNDS                                     ,             22,       343
SCHOOL; PUBLIC; GROUNDS                                     ,             23,       222
SCHOOL; PUBLIC; GROUNDS                                     ,             24,      1981
SEWER                                                       ,             15,         1
SEWER                                                       ,             20,         1
SEWER                                                       ,             22,         1
SIDEWALK                                                    ,              1,     21263
SIDEWALK                                                    ,              2,     17535
SIDEWALK                                                    ,              3,     13246
SIDEWALK                                                    ,              4,      8859
SIDEWALK                                                    ,              5,      5634
SIDEWALK                                                    ,              6,      5162
SIDEWALK                                                    ,              7,      7101
SIDEWALK                                                    ,              8,     10880
SIDEWALK                                                    ,              9,     13315
SIDEWALK                                                    ,             10,     20779
SIDEWALK                                                    ,             11,     29484
SIDEWALK                                                    ,             12,     26379
SIDEWALK                                                    ,             13,     32825
SIDEWALK                                                    ,             14,     36278
SIDEWALK                                                    ,             15,     40917
SIDEWALK                                                    ,             16,     36449
SIDEWALK                                                    ,             17,     33925
SIDEWALK                                                    ,             18,     39563
SIDEWALK                                                    ,             19,     48868
SIDEWALK                                                    ,             20,     47981
SIDEWALK                                                    ,             21,     46105
SIDEWALK                                                    ,             22,     41840
SIDEWALK                                                    ,             23,     33887
SIDEWALK                                                    ,             24,     32377
SMALL RETAIL STORE                                          ,              1,      1474
SMALL RETAIL STORE                                          ,              2,      1502
SMALL RETAIL STORE                                          ,              3,      1464
SMALL RETAIL STORE                                          ,              4,      1336
SMALL RETAIL STORE                                          ,              5,      1062
SMALL RETAIL STORE                                          ,              6,       848
SMALL RETAIL STORE                                          ,              7,      1068
SMALL RETAIL STORE                                          ,              8,      2040
SMALL RETAIL STORE                                          ,              9,      4000
SMALL RETAIL STORE                                          ,             10,      6298
SMALL RETAIL STORE                                          ,             11,      7525
SMALL RETAIL STORE                                          ,             12,      2548
SMALL RETAIL STORE                                          ,             13,      9208
SMALL RETAIL STORE                                          ,             14,      9922
SMALL RETAIL STORE                                          ,             15,     10077
SMALL RETAIL STORE                                          ,             16,     10084
SMALL RETAIL STORE                                          ,             17,      9672
SMALL RETAIL STORE                                          ,             18,      8955
SMALL RETAIL STORE                                          ,             19,      7605
SMALL RETAIL STORE                                          ,             20,      5327
SMALL RETAIL STORE                                          ,             21,      3303
SMALL RETAIL STORE                                          ,             22,      2106
SMALL RETAIL STORE                                          ,             23,      1577
SMALL RETAIL STORE                                          ,             24,      9431
SPORTS ARENA / STADIUM                                      ,             13,         1
SPORTS ARENA / STADIUM                                      ,             14,         1
SPORTS ARENA / STADIUM                                      ,             18,         1
SPORTS ARENA / STADIUM                                      ,             20,         1
SPORTS ARENA / STADIUM                                      ,             21,         1
SPORTS ARENA/STADIUM                                        ,              1,        72
SPORTS ARENA/STADIUM                                        ,              2,        64
SPORTS ARENA/STADIUM                                        ,              3,        64
SPORTS ARENA/STADIUM                                        ,              4,        44
SPORTS ARENA/STADIUM                                        ,              5,        51
SPORTS ARENA/STADIUM                                        ,              6,        52
SPORTS ARENA/STADIUM                                        ,              7,        61
SPORTS ARENA/STADIUM                                        ,              8,        80
SPORTS ARENA/STADIUM                                        ,              9,       102
SPORTS ARENA/STADIUM                                        ,             10,       108
SPORTS ARENA/STADIUM                                        ,             11,       120
SPORTS ARENA/STADIUM                                        ,             12,       184
SPORTS ARENA/STADIUM                                        ,             13,       178
SPORTS ARENA/STADIUM                                        ,             14,       207
SPORTS ARENA/STADIUM                                        ,             15,       291
SPORTS ARENA/STADIUM                                        ,             16,       282
SPORTS ARENA/STADIUM                                        ,             17,       293
SPORTS ARENA/STADIUM                                        ,             18,       313
SPORTS ARENA/STADIUM                                        ,             19,       419
SPORTS ARENA/STADIUM                                        ,             20,       491
SPORTS ARENA/STADIUM                                        ,             21,       542
SPORTS ARENA/STADIUM                                        ,             22,       486
SPORTS ARENA/STADIUM                                        ,             23,       244
SPORTS ARENA/STADIUM                                        ,             24,       173
STAIRWELL                                                   ,              1,         2
STAIRWELL                                                   ,              2,         1
STAIRWELL                                                   ,              3,         2
STAIRWELL                                                   ,              5,         1
STAIRWELL                                                   ,              7,         1
STAIRWELL                                                   ,             10,         2
STAIRWELL                                                   ,             12,         2
STAIRWELL                                                   ,             14,         1
STAIRWELL                                                   ,             15,         1
STAIRWELL                                                   ,             16,         1
STAIRWELL                                                   ,             19,         1
STAIRWELL                                                   ,             20,         1
STAIRWELL                                                   ,             21,         1
STAIRWELL                                                   ,             22,         1
STAIRWELL                                                   ,             24,         2
STREET                                                      ,              1,     63634
STREET                                                      ,              2,     52342
STREET                                                      ,              3,     41061
STREET                                                      ,              4,     30155
STREET                                                      ,              5,     24462
STREET                                                      ,              6,     28155
STREET                                                      ,              7,     37993
STREET                                                      ,              8,     47617
STREET                                                      ,              9,     50691
STREET                                                      ,             10,     51352
STREET                                                      ,             11,     56335
STREET                                                      ,             12,    104774
STREET                                                      ,             13,     60574
STREET                                                      ,             14,     66509
STREET                                                      ,             15,     73060
STREET                                                      ,             16,     70702
STREET                                                      ,             17,     78137
STREET                                                      ,             18,     92361
STREET                                                      ,             19,    102507
STREET                                                      ,             20,    111469
STREET                                                      ,             21,    114989
STREET                                                      ,             22,    122051
STREET                                                      ,             23,     97395
STREET                                                      ,             24,     68907
TAVERN                                                      ,              1,         4
TAVERN                                                      ,              2,         7
TAVERN                                                      ,              3,         2
TAVERN                                                      ,              4,         3
TAVERN                                                      ,              5,         1
TAVERN                                                      ,              6,         1
TAVERN                                                      ,              8,         1
TAVERN                                                      ,              9,         1
TAVERN                                                      ,             12,         5
TAVERN                                                      ,             14,         2
TAVERN                                                      ,             17,         2
TAVERN                                                      ,             18,         1
TAVERN                                                      ,             23,         2
TAVERN / LIQUOR STORE                                       ,              1,         5
TAVERN / LIQUOR STORE                                       ,              2,         5
TAVERN / LIQUOR STORE                                       ,              3,         4
TAVERN / LIQUOR STORE                                       ,              8,         2
TAVERN / LIQUOR STORE                                       ,             13,         3
TAVERN / LIQUOR STORE                                       ,             14,         2
TAVERN / LIQUOR STORE                                       ,             15,         2
TAVERN / LIQUOR STORE                                       ,             17,         2
TAVERN / LIQUOR STORE                                       ,             18,         2
TAVERN / LIQUOR STORE                                       ,             19,         1
TAVERN / LIQUOR STORE                                       ,             20,         2
TAVERN / LIQUOR STORE                                       ,             21,         1
TAVERN / LIQUOR STORE                                       ,             22,         2
TAVERN / LIQUOR STORE                                       ,             23,         1
TAVERN / LIQUOR STORE                                       ,             24,         2
TAVERN/LIQUOR STORE                                         ,              1,      1592
TAVERN/LIQUOR STORE                                         ,              2,      1271
TAVERN/LIQUOR STORE                                         ,              3,       888
TAVERN/LIQUOR STORE                                         ,              4,       425
TAVERN/LIQUOR STORE                                         ,              5,       173
TAVERN/LIQUOR STORE                                         ,              6,        87
TAVERN/LIQUOR STORE                                         ,              7,        74
TAVERN/LIQUOR STORE                                         ,              8,       158
TAVERN/LIQUOR STORE                                         ,              9,       254
TAVERN/LIQUOR STORE                                         ,             10,       340
TAVERN/LIQUOR STORE                                         ,             11,       490
TAVERN/LIQUOR STORE                                         ,             12,      1503
TAVERN/LIQUOR STORE                                         ,             13,       528
TAVERN/LIQUOR STORE                                         ,             14,       525
TAVERN/LIQUOR STORE                                         ,             15,       583
TAVERN/LIQUOR STORE                                         ,             16,       677
TAVERN/LIQUOR STORE                                         ,             17,       845
TAVERN/LIQUOR STORE                                         ,             18,      1210
TAVERN/LIQUOR STORE                                         ,             19,      1364
TAVERN/LIQUOR STORE                                         ,             20,      1330
TAVERN/LIQUOR STORE                                         ,             21,      1368
TAVERN/LIQUOR STORE                                         ,             22,      1317
TAVERN/LIQUOR STORE                                         ,             23,      1396
TAVERN/LIQUOR STORE                                         ,             24,       541
TAXI CAB                                                    ,              1,         1
TAXI CAB                                                    ,              2,         1
TAXI CAB                                                    ,              4,         1
TAXI CAB                                                    ,              5,         1
TAXI CAB                                                    ,             19,         1
TAXI CAB                                                    ,             23,         1
TAXICAB                                                     ,              1,       594
TAXICAB                                                     ,              2,       624
TAXICAB                                                     ,              3,       555
TAXICAB                                                     ,              4,       442
TAXICAB                                                     ,              5,       247
TAXICAB                                                     ,              6,       159
TAXICAB                                                     ,              7,       128
TAXICAB                                                     ,              8,       144
TAXICAB                                                     ,              9,       157
TAXICAB                                                     ,             10,       156
TAXICAB                                                     ,             11,       211
TAXICAB                                                     ,             12,       474
TAXICAB                                                     ,             13,       166
TAXICAB                                                     ,             14,       180
TAXICAB                                                     ,             15,       179
TAXICAB                                                     ,             16,       174
TAXICAB                                                     ,             17,       200
TAXICAB                                                     ,             18,       245
TAXICAB                                                     ,             19,       267
TAXICAB                                                     ,             20,       292
TAXICAB                                                     ,             21,       323
TAXICAB                                                     ,             22,       376
TAXICAB                                                     ,             23,       443
TAXICAB                                                     ,             24,       195
TRAILER                                                     ,              2,         1
TRAILER                                                     ,              3,         1
TRAILER                                                     ,             13,         1
TRAILER                                                     ,             21,         1
TRUCK                                                       ,              2,         1
TRUCK                                                       ,              4,         1
TRUCK                                                       ,              9,         1
TRUCK                                                       ,             14,         1
TRUCK                                                       ,             15,         1
TRUCK                                                       ,             20,         1
TRUCK                                                       ,             23,         2
TRUCKING TERMINAL                                           ,              9,         1
VACANT LOT                                                  ,              1,         7
VACANT LOT                                                  ,              2,         3
VACANT LOT                                                  ,              3,         3
VACANT LOT                                                  ,              4,         2
VACANT LOT                                                  ,              5,         5
VACANT LOT                                                  ,              6,         1
VACANT LOT                                                  ,              7,         5
VACANT LOT                                                  ,              8,         3
VACANT LOT                                                  ,              9,         8
VACANT LOT                                                  ,             10,         1
VACANT LOT                                                  ,             11,         1
VACANT LOT                                                  ,             12,         6
VACANT LOT                                                  ,             13,         9
VACANT LOT                                                  ,             14,         5
VACANT LOT                                                  ,             15,         3
VACANT LOT                                                  ,             16,         6
VACANT LOT                                                  ,             17,         4
VACANT LOT                                                  ,             18,         3
VACANT LOT                                                  ,             19,         5
VACANT LOT                                                  ,             20,         2
VACANT LOT                                                  ,             21,         5
VACANT LOT                                                  ,             22,         3
VACANT LOT                                                  ,             23,         1
VACANT LOT                                                  ,             24,         6
VACANT LOT / LAND                                           ,              2,         1
VACANT LOT / LAND                                           ,              3,         3
VACANT LOT / LAND                                           ,              4,         2
VACANT LOT / LAND                                           ,              5,         1
VACANT LOT / LAND                                           ,              6,         1
VACANT LOT / LAND                                           ,              8,         1
VACANT LOT / LAND                                           ,              9,         2
VACANT LOT / LAND                                           ,             10,         4
VACANT LOT / LAND                                           ,             11,         1
VACANT LOT / LAND                                           ,             12,         2
VACANT LOT / LAND                                           ,             13,         2
VACANT LOT / LAND                                           ,             14,         2
VACANT LOT / LAND                                           ,             15,         2
VACANT LOT / LAND                                           ,             16,         2
VACANT LOT / LAND                                           ,             17,         7
VACANT LOT / LAND                                           ,             18,         5
VACANT LOT / LAND                                           ,             19,         2
VACANT LOT / LAND                                           ,             20,         2
VACANT LOT / LAND                                           ,             21,         2
VACANT LOT / LAND                                           ,             22,         1
VACANT LOT / LAND                                           ,             23,         2
VACANT LOT / LAND                                           ,             24,         3
VACANT LOT/LAND                                             ,              1,       503
VACANT LOT/LAND                                             ,              2,       344
VACANT LOT/LAND                                             ,              3,       353
VACANT LOT/LAND                                             ,              4,       250
VACANT LOT/LAND                                             ,              5,       223
VACANT LOT/LAND                                             ,              6,       264
VACANT LOT/LAND                                             ,              7,       445
VACANT LOT/LAND                                             ,              8,       717
VACANT LOT/LAND                                             ,              9,      1147
VACANT LOT/LAND                                             ,             10,      1342
VACANT LOT/LAND                                             ,             11,      1393
VACANT LOT/LAND                                             ,             12,      1208
VACANT LOT/LAND                                             ,             13,      1269
VACANT LOT/LAND                                             ,             14,      1365
VACANT LOT/LAND                                             ,             15,      1447
VACANT LOT/LAND                                             ,             16,      1328
VACANT LOT/LAND                                             ,             17,      1218
VACANT LOT/LAND                                             ,             18,      1244
VACANT LOT/LAND                                             ,             19,      1252
VACANT LOT/LAND                                             ,             20,      1099
VACANT LOT/LAND                                             ,             21,       979
VACANT LOT/LAND                                             ,             22,       945
VACANT LOT/LAND                                             ,             23,       706
VACANT LOT/LAND                                             ,             24,      1843
VEHICLE - COMMERCIAL                                        ,              1,         1
VEHICLE - COMMERCIAL                                        ,              2,         1
VEHICLE - COMMERCIAL                                        ,              7,         2
VEHICLE - COMMERCIAL                                        ,              9,         1
VEHICLE - COMMERCIAL                                        ,             12,         1
VEHICLE - COMMERCIAL                                        ,             15,         2
VEHICLE - COMMERCIAL                                        ,             17,         1
VEHICLE - COMMERCIAL                                        ,             19,         1
VEHICLE - COMMERCIAL                                        ,             20,         3
VEHICLE - COMMERCIAL                                        ,             21,         1
VEHICLE - COMMERCIAL                                        ,             24,         3
VEHICLE - DELIVERY TRUCK                                    ,              1,         1
VEHICLE - DELIVERY TRUCK                                    ,              2,         4
VEHICLE - DELIVERY TRUCK                                    ,              3,         2
VEHICLE - DELIVERY TRUCK                                    ,              4,         2
VEHICLE - DELIVERY TRUCK                                    ,              5,         1
VEHICLE - DELIVERY TRUCK                                    ,              6,         3
VEHICLE - DELIVERY TRUCK                                    ,              7,         5
VEHICLE - DELIVERY TRUCK                                    ,              8,        13
VEHICLE - DELIVERY TRUCK                                    ,              9,        10
VEHICLE - DELIVERY TRUCK                                    ,             10,         7
VEHICLE - DELIVERY TRUCK                                    ,             11,        25
VEHICLE - DELIVERY TRUCK                                    ,             12,         2
VEHICLE - DELIVERY TRUCK                                    ,             13,        10
VEHICLE - DELIVERY TRUCK                                    ,             14,        11
VEHICLE - DELIVERY TRUCK                                    ,             15,        11
VEHICLE - DELIVERY TRUCK                                    ,             16,        15
VEHICLE - DELIVERY TRUCK                                    ,             17,         7
VEHICLE - DELIVERY TRUCK                                    ,             18,         8
VEHICLE - DELIVERY TRUCK                                    ,             19,         4
VEHICLE - DELIVERY TRUCK                                    ,             20,         4
VEHICLE - DELIVERY TRUCK                                    ,             21,         4
VEHICLE - DELIVERY TRUCK                                    ,             22,         3
VEHICLE - DELIVERY TRUCK                                    ,             23,         3
VEHICLE - DELIVERY TRUCK                                    ,             24,        16
VEHICLE - OTHER RIDE SERVICE                                ,              1,        19
VEHICLE - OTHER RIDE SERVICE                                ,              2,        19
VEHICLE - OTHER RIDE SERVICE                                ,              3,        13
VEHICLE - OTHER RIDE SERVICE                                ,              4,        17
VEHICLE - OTHER RIDE SERVICE                                ,              5,        10
VEHICLE - OTHER RIDE SERVICE                                ,              6,         8
VEHICLE - OTHER RIDE SERVICE                                ,              7,         7
VEHICLE - OTHER RIDE SERVICE                                ,              8,         9
VEHICLE - OTHER RIDE SERVICE                                ,              9,        10
VEHICLE - OTHER RIDE SERVICE                                ,             10,        15
VEHICLE - OTHER RIDE SERVICE                                ,             11,        10
VEHICLE - OTHER RIDE SERVICE                                ,             12,        29
VEHICLE - OTHER RIDE SERVICE                                ,             13,        12
VEHICLE - OTHER RIDE SERVICE                                ,             14,        12
VEHICLE - OTHER RIDE SERVICE                                ,             15,        19
VEHICLE - OTHER RIDE SERVICE                                ,             16,        12
VEHICLE - OTHER RIDE SERVICE                                ,             17,        12
VEHICLE - OTHER RIDE SERVICE                                ,             18,         8
VEHICLE - OTHER RIDE SERVICE                                ,             19,        16
VEHICLE - OTHER RIDE SERVICE                                ,             20,        10
VEHICLE - OTHER RIDE SERVICE                                ,             21,        13
VEHICLE - OTHER RIDE SERVICE                                ,             22,        18
VEHICLE - OTHER RIDE SERVICE                                ,             23,        22
